0.13587813, 10.075015
2.9759645, 19.92055
0.10838652, 9.038429
15.683646, -0.076482445
29.175594, 23.323221
36.220325, 33.924927
-0.12971388, 36.492702
16.072153, 18.020544
16.008675, 13.66862
17.244167, 19.227158
24.110668, 6.0822463
4.587133, 5.594743
30.150064, 13.875582
-0.1442572, 38.584644
18.072847, 26.099552
27.074966, 22.83227
17.748898, 25.784105
10.150529, 0.24806902
15.543826, 0.053756416
0.4122888, 20.2255
24.831089, 40.079445
0.06767324, 35.22126
9.899243, 2.7591321
13.658337, 0.049267054
3.418693, 19.966911
14.849636, 40.069267
37.161304, 0.35251907
23.152285, 19.992338
40.305595, 9.231399
14.365594, 26.177513
23.568535, 19.721699
8.654775, -2.0481184
15.728176, 13.847693
31.690691, -0.274184
10.025568, 3.798931
0.13206874, 5.2060447
10.000927, 0.9589022
16.927507, 26.161797
30.037971, 19.194958
10.644258, 40.60833
10.135476, 0.75716347
0.14614302, 8.82482
11.469652, 26.202488
13.0749655, 40.151947
13.8204975, 25.960724
18.995113, 38.47127
25.78517, 22.101334
-0.083236106, 34.97875
16.018286, 10.353476
2.359806, 39.867035
10.010036, 6.1620793
-0.01662059, 13.692971
13.181617, 25.700699
33.28706, -0.12193513
13.478015, 26.1016
-0.0852081, 5.2675962
0.058905866, 2.9312963
30.111065, 19.88376
10.011586, 0.9153371
0.054720264, 35.454174
19.092714, 1.9884584
30.460068, 16.715145
21.52624, 4.132645
23.124685, 19.965504
30.088314, 20.695131
17.008678, 21.217402
0.096295394, 34.97236
9.861627, 1.6016206
18.054512, -0.14967845
30.71131, 36.255314
0.25598174, -0.040410846
-0.09293982, 13.64029
-0.030668937, 22.197847
11.677577, -0.13275674
23.907543, 40.060547
26.993948, 22.283949
12.279981, -0.14794095
13.554453, 0.10268073
39.789143, 12.479306
23.841484, 40.023956
5.081408, 0.17384832
21.406551, 9.630136
0.19110155, 15.877061
9.750167, 1.1315826
21.11772, 0.028448937
16.213907, 13.826533
-0.117542624, 22.38386
14.978526, 39.943825
23.937702, 3.743942
15.855749, 10.11027
40.170006, 36.643295
17.918198, 0.24725303
21.13884, -0.33842322
20.761892, 4.0022054
2.9547424, 39.64578
9.833602, 9.318797
0.079342484, 13.219081
15.860657, 13.600949
16.104683, -0.20535496
0.008804311, 8.15539
30.176067, 13.119783
11.62124, -0.06549866
40.02494, 1.7646614
23.433191, 20.490118
2.741396, 20.130836
25.183582, 4.527359
9.9024, 1.0080984
21.114983, 10.750434
21.739641, 18.690718
18.296566, 26.350132
16.230188, 11.427682
36.075768, 18.509516
8.686389, 39.89594
39.958344, 31.023102
15.812842, 0.121250525
9.673785, 25.598974
19.166945, 39.36343
-0.106741525, 16.330576
3.1597016, 40.075172
22.537403, 3.831805
0.12697324, 9.33663
16.515568, 18.624233
3.7240624, 39.680965
13.804389, 26.172976
28.136036, 22.931553
33.677975, 40.07444
9.750582, -0.10681188
16.022354, 6.0629883
7.1708903, 39.826874
22.378654, 3.9101975
5.209483, -0.05210222
0.18043916, 10.077362
9.879672, 0.46984842
-0.04833597, 10.4322405
30.236267, 16.735249
19.763403, 26.213581
39.888775, 2.9737456
16.288465, 26.154106
40.09284, 28.594429
10.065014, 7.3908076
-0.023163857, 10.432735
16.12044, 17.39469
16.139225, 0.19375327
-0.079221636, 21.838188
-0.1186325, 32.550297
16.633106, 21.627773
0.028736105, 35.20482
25.804543, 39.952503
0.24539322, 15.866125
-0.020428551, 27.43824
15.345304, 26.215096
30.012173, 14.375413
5.232695, -0.05625868
16.282473, 21.9722
11.579613, -0.08816603
-0.0980315, 21.93123
38.718372, -0.15680748
0.83602005, 23.269747
24.576365, 29.592018
10.05465, 2.2605155
27.271154, 22.414104
22.868483, 19.792484
9.332772, -0.24763894
13.557102, 18.11892
11.526529, 0.33453828
22.117239, 3.7802672
0.19999528, 14.701318
9.812119, 0.24267898
23.023119, 7.9408426
0.17546001, 33.55383
35.3241, 26.32667
1.7056011, 39.971756
27.799686, 39.707546
30.122446, 17.310268
39.947155, 10.449181
36.147175, 12.796165
-0.006447293, 2.04246
16.171259, 6.2201467
36.711884, 25.382256
13.397026, 0.00864012
21.387753, 9.79791
-0.15584745, 37.55472
-0.01861601, 38.50991
24.129255, 20.553701
29.797552, 23.296314
24.907963, 5.435838
31.550386, 28.342056
24.915117, 3.9672313
16.20468, 13.501358
14.952239, 26.277817
15.8403425, 12.454099
23.79317, 6.431681
0.31110254, 23.437317
16.965715, -0.13043363
10.709088, 32.350414
23.11961, 4.1302123
40.056786, 31.475853
16.144567, 6.2744284
39.956722, 1.5308416
5.4291897, 0.032732017
7.697455, -0.050972372
22.03512, 4.126946
0.051236954, 11.027028
23.62047, 19.93264
21.076231, 21.87377
-0.07302158, 22.449858
31.205343, 35.70666
35.923313, 15.75691
23.293491, 3.879776
0.21896185, 15.991767
9.373574, 0.28689662
30.083378, 17.613804
16.227049, 7.027886
9.91394, 30.844526
4.947663, 40.07617
-0.025894146, 10.466499
10.21056, 1.3970361
14.826259, 39.964382
9.686224, 39.965694
21.58679, 3.8521442
34.83125, 0.043335587
15.014714, 25.849766
1.9865813, 20.142885
25.975065, 40.247833
37.762924, 25.893375
-0.2646789, 15.628439
20.767977, 4.032422
36.58664, 39.629894
35.551464, 8.910412
24.271994, 20.862995
-0.24855107, 15.938351
21.538809, 19.110266
20.54592, 10.662734
10.792351, 30.245079
0.46780893, 7.5973096
-0.00012030531, 15.403876
16.372833, 26.16431
40.155357, 33.252766
25.93491, 21.249847
26.670525, 40.30735
30.084246, 10.642677
0.02708948, 12.154497
35.99121, 18.171902
18.756725, 0.1402304
35.90435, 33.404755
23.908447, 20.68284
23.432524, 39.918686
16.128622, 7.4528346
23.076567, 20.37258
0.016136767, 35.2319
35.846912, 13.185765
6.9290915, -0.027627809
14.692188, 40.096516
10.18438, 1.3210746
9.883569, 0.38316953
0.016472565, 38.469837
21.340376, 18.87058
-0.47467053, 36.253452
-0.17468494, 16.213257
34.400894, 39.740143
15.451276, 19.31559
20.29701, 4.109691
14.824385, 39.78788
35.796898, 26.112442
11.62666, -0.068309315
16.832579, 25.616701
39.995667, 2.638532
15.729937, -0.099618964
24.938732, 4.9895406
-0.017971454, 6.6233883
3.1991715, 19.821789
-0.2967904, 16.336803
0.045522198, 35.225513
30.155672, 20.56064
39.9282, 15.381866
23.616331, 40.09748
10.774329, 5.9074697
6.156517, -0.42626292
40.206352, 36.023003
4.387026, 6.864363
39.749012, 1.8659987
14.105988, 25.845245
25.792143, 3.9319263
9.842215, 0.9536534
39.09162, -0.0025677183
40.0043, 14.486606
23.068544, 19.69861
16.693953, 0.022712847
39.962524, 29.900642
39.99918, 26.367363
13.053985, -0.027816381
16.026707, 9.302108
9.566672, 26.233686
27.294037, 30.385048
2.7540905, 20.006342
25.786007, 21.33846
30.31634, 11.438088
0.11547817, 15.087083
29.762655, 21.853386
0.24720478, 16.42858
30.000084, 18.947704
11.8286495, 0.06928777
9.8547535, 0.9566159
13.699947, 18.618744
23.828827, 3.7906556
28.282091, 0.034770064
19.264414, 38.80727
22.715202, 39.971397
30.07917, 23.996304
9.955464, 30.869596
24.009705, 4.1539283
34.785088, 26.877096
31.276922, 36.115353
30.091963, 18.780403
14.996586, 39.9292
36.930336, 13.0093
14.7811775, 26.168877
10.186799, 0.74714535
38.87955, -0.024162296
14.697886, 40.009487
21.160637, 10.072812
0.05346243, 35.160885
39.90594, 10.910551
15.928889, 13.76566
26.998398, 39.98532
0.020994758, 13.740087
11.58806, 0.0028895247
35.773, -0.1166232
22.273, 40.077198
24.284971, 6.915297
0.07560856, 9.355075
15.992825, 0.10763498
0.0033992291, 20.220236
-0.24552348, 8.880841
29.881378, 11.901355
29.479692, 0.76201653
5.5595145, 40.036842
-0.03605066, 11.536039
-0.12896736, 18.430021
15.418819, -0.12405446
3.367361, 23.486845
40.326054, 35.09338
26.02822, 39.815254
0.2796918, 40.06109
18.571129, 26.304565
23.948032, 14.271768
30.034246, 22.938652
39.93317, 29.76486
0.53889877, 39.58397
0.14786266, 10.593338
-0.019805303, 10.4432335
-0.3189372, 16.358494
12.972767, -0.020477861
25.332788, -0.25365934
30.174953, 14.957931
32.025642, 35.975395
15.966727, 13.542218
5.30508, 40.03647
19.346594, 0.15240131
0.03373355, 14.691434
22.931807, 7.768927
40.23588, 0.80122703
25.512192, 21.43528
36.06784, 16.81979
40.11377, 19.111612
15.697903, -0.10041942
35.901455, 34.556107
36.03096, 17.031988
30.00322, 12.232643
22.554308, 4.4257903
32.155075, 0.04188918
10.023587, 3.282287
23.99668, 40.08107
11.581791, 0.3728076
35.230618, 30.808659
31.62346, 39.93982
15.817551, 13.642307
15.831795, 8.872508
0.13864167, 6.2213564
15.577989, 0.156271
0.11510001, 35.2921
30.031363, 17.008871
0.17512743, 20.816076
9.895737, 2.216113
39.352932, 7.0041385
14.241498, 17.513618
23.51736, 40.09638
22.41723, 19.606436
0.0044666245, 7.4356837
40.21125, 32.718887
33.76901, 36.079254
14.632943, 17.854425
15.839902, 0.034403175
12.983716, 0.0859605
20.564718, 0.14279078
39.621235, 36.6405
9.392932, 39.921925
-0.07960579, 5.311819
16.148314, 13.057641
40.091515, 20.221544
29.389717, 39.746758
15.964755, 13.60977
10.046138, 0.6347916
13.689741, 25.673712
15.933778, 13.772142
40.333054, 3.8744664
0.07204669, 24.956657
30.209244, 11.138612
15.6142845, -0.08586728
15.7231245, 7.170848
1.0198424, 39.884518
-0.12144685, 38.897827
4.7429914, 14.149751
15.082746, 39.978558
29.81535, 12.638799
23.189901, 7.3325024
23.591183, 20.035576
35.338596, 29.596018
40.40294, 20.659662
16.174704, 13.728022
10.649357, 2.9610906
-0.04820114, 15.234413
20.041033, -0.5072298
26.47391, 21.867966
9.973845, 30.958956
39.864532, 6.4293776
10.636173, -0.22025163
10.959716, 0.19065286
0.06474506, 29.904493
30.12566, 13.436248
40.091846, 34.063004
10.195219, 2.2460961
11.075494, -0.111160785
-0.068883374, 38.047626
0.06730602, 7.8688917
15.553981, 0.0349007
35.79586, 12.437259
35.62192, 25.842495
15.698367, 9.963906
40.099564, 12.262232
-0.13623825, 35.150177
11.232375, 0.1123318
14.158609, 40.109333
-0.07482349, 21.242334
29.961468, 12.293046
-0.23647307, 16.18383
35.923466, 9.437439
37.337383, 25.951897
39.38036, 12.22462
4.6759973, 5.457976
9.347075, 32.12395
40.11332, 37.94845
24.793463, 30.015354
15.29087, 23.096266
22.898697, 8.083782
16.583443, 26.16715
0.19898197, 39.242184
3.6440423, 39.89345
9.870181, 0.86313504
33.97282, 36.046158
37.9058, 0.13900506
39.640057, 3.5525458
21.206282, 11.373562
40.217995, 29.851007
14.304843, 39.943542
29.716188, 18.539042
29.824223, 18.349302
-0.057889283, 26.494139
25.645046, 4.754888
22.46584, 19.43773
28.948769, 39.76036
11.769696, -0.099469215
36.15971, 15.665845
5.226071, -0.061600856
34.060265, 0.043829672
23.37304, 4.018631
18.00225, 25.689499
15.790642, 13.823544
1.2221277, 40.11926
7.7326646, -0.16914456
20.292118, 11.8576145
0.03717189, 16.460539
10.849628, 25.874386
23.052458, 3.8751006
28.587461, 20.08559
18.04288, 37.047333
-0.042418174, 22.262587
30.439375, 11.472259
36.107605, 15.456724
17.382147, 20.352402
34.728745, 0.031952325
21.890736, 4.084198
9.983503, 2.5496414
30.447275, 29.7076
0.07023418, 22.31637
4.38598, 39.428974
10.022206, -0.021358637
0.08345107, 8.337021
10.021289, 1.4115934
15.77969, 0.06910898
-0.028974695, 31.705004
30.505836, 29.331182
20.276117, 39.992924
40.507217, 7.4991374
13.037892, 26.348927
13.588512, 26.01292
1.4734396, 20.079357
30.00771, 15.70057
22.574577, 39.967022
9.703819, 2.926171
9.84832, 0.8971179
3.4851494, 40.040035
0.07012225, 22.078756
-0.37367284, 34.60659
35.289753, 39.8936
13.25438, 31.511837
35.676064, 9.066843
28.276947, 30.3445
14.314581, 18.094809
9.95325, 1.335653
24.996067, 4.9188232
40.130215, 31.553278
9.749625, 1.134166
10.183391, 1.0000979
21.466595, 10.264543
10.106756, 0.7466662
-0.05327416, 7.1893916
29.875704, 16.838657
-0.11539643, 35.374435
7.302044, 0.38551924
36.011116, 16.891586
-0.060935944, 5.222976
22.200838, 19.610811
10.183351, 1.3249621
0.14100643, 12.901389
16.11024, 13.531693
26.789173, 22.103659
30.051577, 18.180809
0.1340121, 16.189371
0.7725644, 40.01572
5.976222, 5.7567787
-0.07537412, 5.2445836
16.48246, -0.065295815
11.089429, 40.03792
24.082975, 20.537497
0.095224075, 35.021175
9.870819, 30.991194
40.306923, 4.7956715
-0.16632508, 16.095116
10.010576, 0.90375495
15.4774685, 0.019257518
35.08381, -0.2019572
35.183956, -0.18855086
5.154427, -0.0066819186
27.728289, 22.674314
26.611843, 21.755974
40.032745, 32.180332
35.84417, 11.666027
26.002018, 21.714252
15.863798, 6.8453803
0.27278522, 32.149754
36.197792, 26.223795
35.882744, 19.117197
10.301286, 34.013565
23.306927, 4.0888267
6.9976287, 28.4421
35.878223, 19.008791
15.460418, -0.03682903
32.383823, 35.848534
29.94517, 14.681489
11.487313, 26.327522
35.113525, 26.716488
-0.06525609, 36.37355
22.354599, 4.548188
5.145482, 0.03817077
5.979104, 1.1458364
14.290244, 26.255558
35.91984, 11.934543
15.943069, 6.9052296
0.13766815, 9.438898
9.141021, 0.16524985
5.642598, 0.06311912
4.0012355, -0.2538189
10.01388, 3.5803804
24.198372, 20.5778
5.209444, 20.054667
21.470173, 39.775715
5.9980626, 20.023582
5.391822, 0.40761492
-0.36273023, 36.40747
29.740427, 39.83533
14.701837, 17.120394
14.881553, 25.834948
-0.11193046, 23.384413
37.85625, 26.021107
26.957428, 22.392813
21.583168, 18.507965
2.898022, 19.921648
19.457354, -0.19280736
0.099074796, 16.901108
10.153294, 3.1727288
10.058461, 9.825082
39.849834, 4.5683193
11.626537, 25.48595
35.820087, 13.04989
21.880453, 9.394831
10.010178, 28.38854
39.75822, 40.42589
23.36885, 19.441637
17.313337, 35.707935
2.2176921, 19.831556
15.554284, -0.015023309
15.821974, 13.843844
9.089638, 31.083927
0.24307749, 16.036663
32.83071, 35.993793
30.0751, 20.791843
39.915844, 28.808668
10.050714, 31.45461
36.01348, 9.704001
23.67251, 7.3672633
0.1511396, 34.992607
12.735017, 19.650246
40.553528, 4.2505684
0.10124121, 13.106009
32.71282, 0.025755756
9.219278, -0.11305604
30.223333, 14.63594
1.3196661, 20.271477
10.251446, 33.1486
39.92612, 0.96000534
9.840588, 0.5797546
29.182613, 0.08119285
